latitude,longitude,name,elevation
-42.21166,148.31755,Mount Graham,579.0
-42.21659,148.30376,Mount Freycinet,620.0
-41.52431,147.60493,Circinus Peaks,1469.0
-41.54598,147.64493,Coalmine Crag,1486.0
-41.53444,147.65614,Giblin Peak,1569.0
-41.52802,147.6755,Hamilton Crags,1540.0
-41.53204,147.65834,Legges Tor,1572.0
-41.51298,147.65108,Markham Heights,1542.0
-41.51492,147.64343,Misery Bluff,1510.0
-41.51854,147.62418,Old Bills Monument,1480.0
-41.52842,147.59454,Stein Crags,1350.0
-41.51324,147.6693,Whymper Crag,1442.0
-41.60656,147.74838,Bent Bluff,1340.0
-41.60047,147.75,Broken Bluff,1340.0
-41.57327,147.81523,Byatts Razorback,1018.0
-41.60406,147.73846,The Knuckle,1400.0
-41.59652,147.74834,Pavement Bluff,1330.0
-41.61252,147.73921,Sphinx Bluff,1369.0
-41.60974,147.72232,Storys Bluff,1380.0
-41.54751,147.85333,Tower Hill (East Tower),1122.0
-41.5409,147.83263,Tower Hill (West Tower),1110.0
-41.58976,147.80219,Three O'Clock Hill,960.0
-41.61357,147.67105,Asgard Crag,1390.0
-41.61921,147.69926,Denison Crag,1458.0
-41.60808,147.62119,Dogshead Crag,1070.0
-41.61069,147.65482,Heimdall Crag,1380.0
-41.55512,147.63028,Magnet Crag,1464.0
-41.5832,147.64273,Mensa Moor,1365.0
-41.55174,147.69176,Ossians Throne,1498.0
-41.55481,147.58566,Ragged Jack,1369.0
-41.62611,147.68834,Stacks Bluff,1528.0
-41.6114,147.57285,Fishers Tier,998.0
-41.61965,147.68552,Wilmot Bluff,1480.0
-41.62767,147.57877,Midday Hill,947.0
-41.76433,147.9427,Cowies Bluff,826.0
-41.73316,147.88705,Mount Foster,1012.0
-41.70595,147.67598,Mount Rex,800.0
-41.7602,147.9181,Mount Slaughter,834.0
-41.77507,147.8105,Mount St Peter,780.0
-41.76832,147.8343,St Pauls Dome,1027.0
-41.74692,148.21388,Lookout Hill,640.0
-41.79368,148.23006,Mount Allan,453.0
-41.83543,148.19907,Mount Andrew,475.0
-41.83978,147.99422,Mount Henry,675.0
-41.75022,148.11966,Mount Punter,791.0
-41.74443,148.08469,Mount Puzzler,581.0
-41.77949,148.08678,Mount St John,779.0
-41.77785,148.1844,Organ Hill,636.0
-41.80823,148.18182,Pennefathers Knob,625.0
-41.91624,147.83623,Snow Hill,971.0
-42.08116,147.57338,Ansteys Hill,348.0
-42.18228,147.85324,Bedfords Sugarloaf,647.0
-42.15332,147.51996,Chapel Hill,407.0
-42.4753,147.70811,Cornishs Hill,443.0
-41.96115,148.24577,Cusicks Hill,112.0
-41.67442,148.18982,Dogwood Hill,685.0
-42.21301,147.53864,Kittys Hill,438.0
-41.90775,148.14142,Lynes Sugarloaf,556.0
-41.71381,147.5243,Massey Hill,497.0
-42.151543,148.30797,Mount Dove,485.0
-41.61995,148.24619,Mount Elephant,745.0
-42.07201,147.72903,Mount Morriston,802.0
-42.46692,147.97945,Mount Murray,316.0
-41.54268,148.09471,Mount Nicholas,857.0
-42.21414,147.88184,Mount Tooms,712.0
-41.58538,147.50642,River Hill,690.0
-42.03387,147.62119,Sapling Hill,527.0
-42.39725,147.74202,Sawfords Hill,455.0
-42.29316,147.57288,Scrubby Hill,527.0
-41.64331,148.0378,Spion Kop,866.0
-41.572403,148.23586,St Patricks Head,683.0
-42.06116,147.66821,Stringy Bark Hill,618.0
-41.9681,147.61877,The Pinnacles,659.0
-42.15507,147.65967,The Quoin,568.0
-42.2051,147.60718,Trefusis Sugarloaf,522.0
-42.30318,147.91135,Woolpack Hill,296.0
-42.152477,148.3,Mount Amos,454.0
-42.14933,148.31528,Mount Baudin,413.0
-42.15902,148.28572,Mount Mayson,415.0
-42.146595,148.3204,Mount Parsons,331.0
