latitude,longitude,name,elevation
-47.093296,-70.74225,Cerro Bayo,883.0
-47.197186,-70.67409,Cerro Chato,1006.0
-46.942776,-71.194374,Cerro Colorado (e),1672.0
-46.96774,-70.92998,Cerro Couto,1411.0
-46.78125,-70.63093,Cerro Ghisalberti,935.0
-47.000057,-71.08229,Cerro Grande,1519.0
-46.798676,-71.36891,Cerro La Horqueta (s),1508.0
-46.984283,-71.27923,Cerro León,1628.0
-47.11845,-70.64342,Cerro Meseta Sumich,1039.0
-46.97171,-71.3962,Cerro Morado,1763.0
-46.82391,-71.22206,Cerro Overo,1791.0
-46.88086,-71.021805,Cerro Piedra Puntuda,1520.0
-47.31165,-70.80164,Cerro Poivre,1025.0
-47.0443,-70.991356,Cerro Puntudo,1549.0
-46.88007,-71.07282,Cerro Redondo,1512.0
-46.8798,-71.24273,Cerro Rocoso,1665.0
-47.065495,-70.58473,Cerro Rosado,892.0
-47.03234,-71.22432,Cerro Volcán Grande,1571.0
-46.795715,-71.10546,Cerro Volcán Negro,1501.0
-46.662937,-70.78895,Cerro Volcán,666.0
-46.65903,-71.476036,Cerro de La Calle,785.0
-46.836544,-71.49079,Cerro de La Confluencia,1630.0
-46.79597,-71.248566,Cerro de La Subida,1600.0
-47.059795,-70.75563,Cerro de La Ventana,638.0
-46.988796,-70.5558,Cerro de Piedra,799.0
-46.75262,-70.71559,Cerro del Vasco,852.0
-47.13409,-70.67428,Cerro Amarillo,854.0
