latitude,longitude,name,elevation
41.928127,-77.543594,Asaph Peak,642.0
41.87979,-77.71416,Bailey Hill,787.0
41.628677,-77.660545,Bean Hill,726.0
41.636734,-77.638596,Bibiana Mountain,708.0
41.880623,-77.66082,Big Level,779.0
41.655067,-77.76166,Mount Brodhead,759.0
41.663956,-77.7061,Brushy Point,709.0
41.828396,-78.388626,Bush Hill,668.0
41.8959,-77.967224,Carmer Hill,770.0
41.655067,-77.57637,Cedar Mountain,752.0
41.866177,-78.16529,Clara Hill,740.0
41.642292,-77.67054,Club Hill,689.0
41.8759,-77.878334,Cobb Hill,780.0
41.714233,-77.945,Cochran Hill,752.0
41.911453,-78.47863,Columbia Hill,677.0
41.853676,-78.07473,Crandal Hill,744.0
41.933956,-77.6961,Dennis Hill,687.0
41.794785,-78.44196,Devils Den,627.0
41.602562,-78.2464,Doll Hill,641.0
41.755344,-78.001396,Dutchman Hill,758.0
41.73924,-77.55637,Elephant Mountain,692.0
41.552288,-77.84666,Elk Lick Knob,715.0
41.702564,-78.36724,Evans Hill,688.0
41.882843,-77.950554,Ford Hill,742.0
41.641174,-78.16195,Fox Mountain,734.0
41.67368,-77.65221,Germania Hill,678.0
41.730904,-77.57137,Hedgehog Point,656.0
41.741177,-77.988335,Jenkins Hill,695.0
41.709232,-77.936386,Kaple Hill,747.0
41.822014,-77.66554,Leech Hill,703.0
41.708126,-77.53332,Lick Run Hill,638.0
41.69812,-78.14695,Lookout Mountain,754.0
41.78479,-77.88861,Lyon Hill,785.0
41.71201,-78.09501,Mina Hill,709.0
41.84368,-77.67416,Parker Hill,694.0
41.663124,-77.65388,Pigeon Hill,689.0
41.605343,-77.87083,Pine Hill,736.0
41.813118,-78.38113,Prospect Hill,745.0
41.927284,-77.877045,Rag Hill,684.0
41.854515,-77.59165,Scott Hill,690.0
41.763676,-78.139175,Shingle Cabin Hill,706.0
41.82368,-77.68332,Stiles Hill,698.0
41.805622,-77.90139,Sweden Hill,757.0
41.816174,-78.410576,The Nipple,613.0
41.91646,-77.69721,White Knoll,782.0
41.630066,-77.73721,Yochum Hill,654.0
41.84923,-78.01973,Greenman Hill,722.0
41.80173,-78.04084,Niles Hill,684.0
41.830902,-77.52026,Beech Hill,714.0
41.690895,-78.37779,Jay Cox Hill,671.0
41.500065,-77.75555,Keeney Mountain,644.0
41.69062,-78.36863,Jay Cox Hill,695.0
41.846733,-77.83722,Triple Divide,769.0
41.697563,-78.14417,Lookout Mountain Overlook,739.0
41.760902,-77.74388,Rock Run Vista,704.0
41.596733,-77.85889,Jamison Run Vista,642.0
41.60507,-77.841385,Horton Run Vista,692.0
41.645065,-77.79944,Cherry Springs Vista,737.0
41.858677,-78.08584,Negro Hill,730.0
41.723396,-78.46641,Bunker Hill,630.0
41.549507,-78.46891,Jarrets Summit,702.0
41.536457,-77.7186,Nordjeuskald,413.0
42.04951,-78.01223,Alma Hill,777.0
42.283127,-77.643326,Ashbaugh Hill,504.0
42.350624,-77.689995,Bald Hill,568.0
42.31494,-77.987915,Bald Mountain,641.0
42.2009,-78.236404,Beebe Hill,685.0
42.047844,-77.86305,Beech Hill,702.0
42.223125,-77.776665,Ben Socker Hill,705.0
42.204792,-77.956116,Bliven Hill,702.0
42.236454,-78.4528,Bozard Hill,671.0
42.4659,-77.58471,Bronson Hill,634.0
42.44479,-77.52554,Brown Hill,629.0
42.233677,-78.330574,Burt Hill,647.0
42.30257,-77.57888,Burt Hill,647.0
42.208126,-77.59915,Bush Hill,691.0
42.38812,-78.34168,Bush Hill,671.0
42.21174,-77.66027,Call Hill,733.0
42.068398,-78.44502,Camel Back,525.0
42.283127,-77.6736,Cook Hill,644.0
42.43368,-77.624435,Cream Hill,595.0
42.21078,-78.258415,Cuba Hill,617.0
42.4784,-77.629715,Day Hill,610.0
42.13118,-77.703606,Dryden Hill,727.0
42.19784,-78.42446,Dutch Hill,633.0
42.28951,-78.42085,East Hill,655.0
42.027023,-78.44429,Flatiron Rock,720.0
42.15757,-77.6911,Greenwood Hill,727.0
42.46201,-77.92722,Grunder Hill,623.0
42.404236,-77.675545,Haight Hill,514.0
42.258125,-77.757774,Hamilton Hill,538.0
42.11201,-77.91361,Hanover Hill,661.0
42.26757,-77.72277,Hartsville Hill,690.0
42.022842,-78.45696,Hartzfelt Mountain,735.0
42.263405,-77.63777,Hinkley Hill,620.0
42.35146,-77.58193,Horton Hill,592.0
42.079792,-77.70888,Irish Hill,726.0
42.463955,-77.86444,Isaman Hill,606.0
42.2434,-78.21668,Jackson Hill,679.0
42.330624,-78.05445,Jacobs Hill,598.0
42.232014,-77.81166,Jericho Hill,717.0
42.35229,-77.875,Jersey Hill,685.0
42.110065,-78.1814,Johnson Hill,697.0
42.11868,-78.17918,Jordan Hill,708.0
42.18729,-78.31196,Keller Hill,674.0
42.410347,-77.73777,Lattimer Hill,513.0
42.21701,-78.39807,Maple Hill,645.0
42.43618,-77.58277,Maple Hill,616.0
42.17729,-77.50638,Marsh Hill,703.0
42.292015,-77.67305,Meeks Hill,636.0
42.085346,-77.96917,Meservey Hill,673.0
42.40868,-77.793884,Miller Hill,606.0
42.311737,-77.72472,Newcomb Hill,634.0
42.420624,-77.78333,North Hill,563.0
42.20229,-77.97389,Oak Hill,696.0
42.223404,-77.53082,Old Blady,662.0
42.10673,-78.436134,Paul Wise Hill,534.0
42.28451,-77.99723,Peacock Hill,641.0
42.352013,-77.733604,Pennsylvania Hill,586.0
42.379234,-77.71888,Pennsylvania Hill,555.0
42.26673,-78.47558,Pierce Hill,691.0
42.418953,-78.4228,Pigeon Hill,624.0
42.16618,-77.824165,Pingry Hill,677.0
42.470623,-77.535545,Potter Hill,653.0
42.227848,-77.67444,Purdy Hill,691.0
42.109512,-77.92167,Rauber Hill,648.0
42.08979,-78.12917,Richburg Hill,709.0
42.189514,-77.95861,Round Top,637.0
42.32257,-77.75722,Sand Hill,494.0
42.498123,-77.80444,Scott Hill,591.0
42.393402,-77.677216,Sharps Hill,440.0
42.013958,-77.80444,South Hill,725.0
42.44396,-77.60388,Stone Hill,632.0
42.46395,-78.237236,Swift Hill,612.0
42.447845,-77.76194,Tildon Hill,555.0
42.346737,-77.62694,Tobes Hill,598.0
42.07312,-78.3528,Typnahda Mountain,624.0
42.23229,-78.36057,Union Hill,676.0
42.108402,-77.87055,Vorhees Hill,685.0
42.167015,-77.5511,Grass Hill,710.0
42.160904,-77.58943,Jackson Hill,730.0
42.257015,-77.77805,Pine Hill,666.0
42.12451,-77.83944,Roundtop,721.0
42.09368,-77.631935,Wheeler Hill,715.0
42.04479,-78.06779,White Hill,765.0
