latitude,longitude,name,elevation
-32.80587,138.16483,Mount Remarkable,960.0
-32.54013,137.59355,Bald Hill,278.0
-32.66914,137.63205,Bare Hill,295.0
-32.87256,137.76073,Bay Hill,179.0
-32.73141,138.355,Billy Foulis Hill,379.0
-33.14516,138.47324,Caltowie Hill,484.0
-32.66612,138.43636,Coomooroo Hill,559.0
-32.51966,138.36774,Coonatto Hill,488.0
-32.52075,137.53156,Corraberra Hill,313.0
-32.90177,137.78049,Crag Point,102.8
-32.8902,137.7434,Cultana Hill,74.0
-32.74538,137.61653,Eaglehawk Spur,269.0
-32.68076,137.55406,Elbow Bluff,249.0
-32.83433,137.7769,Emu Hill,222.0
-33.07161,138.1566,Frypan Hill,718.0
-32.5186,137.58813,Goat Hill,275.0
-32.85892,137.77258,Gordon Hill,179.0
-33.03751,137.59082,Hummock Hill,56.0
-32.72364,137.66217,Junction Hill,274.0
-32.84551,137.74191,Monument Hill,130.0
-32.72258,137.60239,Moonlight Hill,269.0
-32.50625,138.00807,Mount Brown,968.9
-33.30899,138.35912,Mount Herbert,377.0
-32.86304,137.92593,Mount Mambray,30.0
-33.08382,138.46921,Mount Mary,534.0
-32.81218,138.4683,Mount Robert,690.0
-32.94213,138.49213,Mount Swan,639.0
-33.49137,138.48004,Mount Watts,441.0
-32.53536,137.52911,Old Man Hill,281.0
-32.64808,137.6617,Rabbit Hill,269.0
-32.62485,137.6143,Saltbush Hill,289.0
-32.6938,137.56631,Simmens Hill,276.9
-32.57103,137.61763,Spinifex Bluff,245.0
-32.8291,137.7877,Station Hill,198.3
-32.74885,137.63313,Sunset Hill,296.0
-33.29325,138.2304,Tank Hill,295.0
-32.59176,137.68794,Tassie Hill,266.0
-33.10453,138.16446,The Bluff,738.0
-32.83995,138.0829,The Pinnacle,726.0
-32.81895,138.14833,The Pinnacles,711.0
-32.55716,137.7183,The Sisters,222.0
-32.58379,137.53879,View Point,292.0
-32.946056,137.5148,Wild Dog Hill,96.0
-33.26281,138.4418,Yangya Hill,452.0
-32.829487,138.08064,Mount Cavern,770.0
