latitude,longitude,name,elevation
-19.43091,-68.41256,Cerro Lacataya,3791.0
-18.795385,-68.30586,Pacha Qullu,4740.0
-19.416187,-68.404816,Cerrito del Salitral,3707.0
-19.36784,-68.451454,Cerrito Tapacollo,3697.0
-18.853695,-68.21172,Inka Qhamachu,4760.0
-19.463425,-68.43069,Cerro Liminda Khuchu,4242.0
-19.483881,-68.40127,Cosapa Loma,3747.0
-19.42704,-68.32823,Lujcay Churo Loma,3710.0
-19.371515,-68.34909,Cerro Jachcha Toro Kollu,3978.0
-19.275679,-67.58291,Cerro San Martin,3990.0
-19.315895,-67.55003,Cerro Villi Villi,3767.0
-19.082726,-67.640816,Cerro Khehuallani,3722.0
