latitude,longitude,name,elevation
36.840958,-83.07502,Little Black Mountain,1063.0
36.88704,-82.887665,Potato Hill,1123.0
36.66703,-83.44199,White Rocks,1019.0
36.741524,-83.153915,Yellow Rock,858.0
36.91433,-82.89386,Black Mountain,1259.0
36.66463,-82.50595,Big Knob,919.0
36.748253,-82.87947,Butt of Powell Mountain,863.0
37.07066,-82.56488,Bold Camp Mountain,809.0
36.775974,-82.791214,Bowling Knob,1075.0
36.8801,-82.56016,Brushy Knob,1043.0
37.054066,-82.64222,Buck Knob,917.0
36.90871,-82.70349,Little Stone Mountain,1044.0
36.88649,-82.52043,Moore Knob,985.0
36.666763,-82.74571,Bald Knob,575.0
36.76065,-82.79683,Cliff Mountain,934.0
36.83285,-82.80286,Elk Knob,940.0
36.848152,-82.83544,High Butte,928.0
36.66815,-82.80155,Purchase Knob,633.0
36.63954,-82.798775,Sols Knob,558.0
36.79898,-82.87377,Stocker Knob,880.0
36.852043,-82.68155,Huff Rock,1070.0
36.8326,-82.68683,Little Mountain,883.0
36.842876,-82.72988,Morris Butt,822.0
36.855934,-82.57738,Big Flat Top,897.0
36.858433,-82.59321,Chimney Rock,778.0
36.765923,-82.986275,Big Hill,586.0
36.605934,-82.531265,Frisby Knob,524.0
36.739304,-83.18789,Notch Rock,893.0
37.19344,-82.56432,The Doubles,757.0
36.725925,-82.92044,Eliza Knob,806.0
36.8926,-82.6296,High Knob,1288.0
36.880653,-82.632935,Little Mountain,1130.0
36.819813,-83.035446,Lone Mountain,689.0
36.60066,-82.5021,Bald Knob,553.0
36.878433,-82.550156,Black Hill,982.0
36.66426,-82.88155,Bunker Hill,527.0
36.735645,-82.94933,Buzzard Roost,972.0
36.88121,-82.61543,Camp Rock,1188.0
36.713978,-82.98544,Cedar Knob,541.0
36.892876,-82.6071,Eagle Knob,1196.0
36.730923,-82.95905,Elk Knob,876.0
36.610252,-83.21576,Phoebe Butt,666.0
36.92343,-82.616264,Pickem Mountain,1041.0
36.670647,-82.906,Pine Hill,630.0
36.892323,-82.54349,Robinson Knob,1004.0
36.520596,-83.3087,Short Mountain,678.0
36.529263,-82.88267,Stanley Knobs,565.0
36.548702,-83.03433,Baker Hill,530.0
36.55315,-82.85655,Caney Knobs,595.0
36.503372,-82.628555,Cherry Knobs,645.0
36.507317,-82.88489,Gravelly Knobs,473.0
36.509544,-82.640434,Holston River Mountain,707.0
36.551476,-83.23406,Jabez Knob,771.0
36.507324,-82.543205,Moore Hill,435.0
36.558987,-82.64071,Rocky Hill,420.0
36.593155,-82.5321,Walker Mountain,559.0
37.34955,-82.65349,Abner Mountain,547.0
37.414825,-82.54599,Big Hill,468.0
36.816196,-83.4788,Bob Lowe Knob,639.0
36.714252,-83.43297,Butterfly Knob,890.0
37.420933,-82.91961,Chestnut Mountain,537.0
37.41065,-83.24851,Cinder Knob,464.0
37.30649,-82.672104,Collier Rocks,636.0
37.15843,-83.052666,Dixon Knob,659.0
37.491768,-82.5196,Duty Knob,463.0
37.383427,-83.30379,Elkbutt Knob,486.0
36.800365,-83.37657,Fox Knob,997.0
36.787586,-83.291016,Grays Knob,973.0
37.464264,-83.06573,Grey Horse Hill,467.0
36.870705,-83.41484,Gross Knob,832.0
37.03232,-82.81405,Halls Butt,944.0
36.8237,-83.42713,Happy Top,497.0
36.820816,-83.18251,Kitts Knob,959.0
37.317596,-83.18323,Lost Mountain,518.0
37.25843,-83.18434,Peters Peak,479.0
36.770367,-83.36157,Potato Knob,941.0
37.42176,-83.11184,Potato Knob,429.0
37.262325,-82.68071,Potatoe Knob,692.0
36.783974,-83.467415,Reynolds Mountain,952.0
37.460934,-82.70182,Rough Knob,544.0
37.40038,-82.67238,Signal Knob,629.0
36.786198,-83.1849,Sugarcamp Knob,817.0
37.432877,-82.94878,Yellow Mountain,501.0
37.47176,-83.12295,Drill Knob,419.0
37.24954,-83.402405,Buzzard Roost,449.0
36.963425,-83.363235,Gray Mountain,550.0
36.92764,-83.0931,Joe Knob,1010.0
37.308983,-83.38768,Langdon Knob,493.0
37.463425,-83.41657,Nailors Rock,452.0
36.891476,-83.44963,Peters Knob,795.0
36.965366,-83.4788,Potato Knob,671.0
36.926758,-83.18323,Rebels Rock,559.0
36.90842,-83.40379,Chestnut Knob,777.0
36.98694,-82.84103,Black Mountain,1032.0
36.908062,-82.87741,The Doubles,1247.0
37.379303,-82.64959,Buzzard Rock,460.0
37.265198,-82.68167,High Knob,600.0
37.101032,-82.759834,High Rock,837.0
36.982227,-83.027374,Hurricane Gap Mountain,723.0
37.22525,-82.88164,Apple Rock,406.0
37.20634,-82.69023,Bandmill Hill,629.0
37.242146,-82.70895,Boone Mountain,747.0
37.165577,-82.98311,Dikson Mountain,493.0
37.242027,-82.69868,Gamblers Rock,609.0
37.462696,-82.54232,Peach Orchard Mountain,447.0
37.284775,-82.50684,Sheep Cliff,728.0
37.24367,-82.68923,Boone Mountain,618.0
37.24247,-82.70042,Gamblers Rock,630.0
37.309303,-82.87203,Trace Mountain,587.0
37.141483,-83.478226,Lucindas Knob,562.0
37.38704,-83.16156,Homeplace Community Center,281.0
36.867184,-83.07379,MCD 173,1096.0
