latitude,longitude,name,elevation
-32.39162,136.53058,Barker Hill,294.4
-31.97163,137.25421,Belo Hill,146.6
-32.38683,136.81041,Black Hill,185.0
-32.03903,136.54312,Black Oak Hill,152.0
-32.22756,136.81894,Dingo Hill,139.0
-32.16081,136.68317,Fiddle Hill,130.0
-32.32393,136.73085,Granite Hill,176.0
-32.35757,137.45985,Horseshoe Hill,261.0
-32.20993,137.18523,King Hill,260.0
-32.23749,137.21365,Koolcutta Hill,241.0
-32.27753,136.71304,Low Hill,177.0
-32.43704,136.58714,Murray Hill,246.0
-32.32609,137.457,North Tent Hill,281.0
-32.26691,137.32843,Peters Hill,128.0
-32.36359,137.26945,Pinbuta Hill,312.0
-32.41139,137.13669,Poutchina Hill,271.5
-32.1871,137.3536,Red Hill,124.0
-32.46825,136.96321,Reid Lookout,240.4
-32.19526,136.71852,Rockhole Hill,116.0
-32.27715,137.02106,Scrubby Point,229.0
-32.42962,137.3092,Six Mile Hill,169.0
-32.40617,137.46771,Sugarloaf Hill,226.0
-32.15399,136.66339,The Horseshoe,144.0
-32.26436,136.96709,The Rocks,222.0
-31.95769,136.60106,The Sisters,129.0
-31.96095,136.6051,The Sisters,129.0
-32.41609,136.84766,Tin Hut Hill,171.0
-32.13204,137.36168,Waltoo Walpoo Hill,133.0
-32.47302,137.23807,Whitehole Hill,215.0
-32.10239,137.1267,Yudnapinna Hill,196.0
-31.86481,136.86832,Bowen Hill,143.0
-31.51285,136.91165,Hulkes Hills,230.0
-31.68703,137.17357,Magazine Hill,83.0
-31.54782,136.94408,Mount Moseley,236.0
-31.60282,136.97955,North Oakden Hill,254.0
-31.88032,137.09418,Strawbridge Hill,143.0
