latitude,longitude,name,elevation
-9.359455,-40.38351,Serrote do Urubu,424.0
-9.143791,-40.43192,Morro da Cacimba,521.0
-9.133792,-40.435524,Serrote dos Cachorros,469.0
-9.138029,-40.4508,Serrote do Mocó Gordo,420.0
-9.065483,-40.4478,Serrote do Barreto,467.0
-9.293389,-40.375122,Morro do tatu,445.0
-9.226742,-40.455524,Morro do Boqueirão,550.0
-9.246672,-40.388145,Morro do Mandacaru,450.0
-9.228521,-40.371796,Morro do Pico,598.0
-9.194547,-40.39896,Serra da Santa,495.0
-9.184337,-40.391235,Morro do Meio,630.0
-9.150062,-40.473118,Serrotte da Bonita,483.0
-9.153282,-40.454494,Serrote Grande,513.0
-9.218947,-40.33931,Morro da Cruz,463.0
-9.234409,-40.35261,Morro Vermelho,461.0
-9.05743,-40.44428,Serrote do Deserto,475.0
-8.981774,-40.013966,Serrote da Pintada,431.0
-8.990167,-40.035812,Serra da Malhada Real,535.0
-9.134639,-40.361046,Morro da varginha,529.0
-8.896095,-40.02534,Serrote Preto,533.0
-8.907628,-40.07169,Serra da Serrania,625.0
-8.908391,-40.115635,Serrote Grande,549.0
-8.892788,-40.102844,Serra das Ovelhas,609.0
-8.907034,-40.08499,Serra do Trêm,699.0
-8.830456,-40.029373,Serra do Desvio,624.0
-8.732822,-40.110397,Morro do Bico Fino,575.0
-8.961554,-40.12456,Serra das Lajes,541.0
-8.921916,-40.164085,Serra Seca,562.0
-8.8341875,-40.10456,Serra do jacu,597.0
-8.699651,-40.229187,Serra da Salina,619.0
-8.649759,-39.521255,Serrote do Frutuoso,483.0
-8.607839,-39.613525,Serra de Orocó,668.0
