latitude,longitude,name,elevation
34.205284,-117.26366,Arrowhead Peak,1282.0
33.604748,-117.06197,Bachelor Mountain,753.0
33.674747,-116.54335,Bald Mountain,1344.0
33.658913,-117.151695,Bell Mountain,564.0
34.213062,-116.50641,Black Lava Butte,1441.0
34.232876,-116.58849,Black Mountain,1871.0
33.61919,-117.00141,Black Mountain,930.0
34.022236,-117.29643,Blue Mountain,738.0
34.149883,-116.56412,Chaparrosa Peak,1679.0
34.114456,-116.85364,Charlton Peak,3291.0
33.813625,-116.66259,Cornell Peak,2928.0
34.108475,-117.06863,Cram Peak,1269.0
33.93696,-116.56335,Devers Hill,357.0
34.09807,-116.85975,Dobbs Peak,3185.0
33.72391,-117.12337,Double Butte,781.0
33.89113,-117.04725,Mount Eden,713.0
33.602375,-117.343285,Elsinore Peak,1078.0
34.07112,-116.84613,Galena Peak,2839.0
33.897823,-116.537636,Garnet Hill,267.0
34.164627,-116.76229,Heart Bar Peak,2539.0
33.59197,-117.1489,Hogbacks,530.0
34.102787,-116.84475,Jepson Peak,3416.0
33.99918,-116.740295,Kitching Peak,1999.0
33.641136,-116.57196,Lion Peak,2089.0
34.210285,-117.30254,Marshall Peak,1221.0
34.1689,-117.19976,McKinley Mountain,1152.0
33.501694,-117.25587,Mesa de la Punta,602.0
33.53336,-117.24726,Mesa de Burro,619.0
33.50447,-117.29615,Mesa de Colorado,660.0
33.501137,-117.39115,Miller Mountain,885.0
34.24552,-117.353424,Monument Peak,1607.0
34.102512,-117.04059,Morton Peak,1406.0
34.46611,-116.77558,Negro Butte,1075.0
33.992794,-117.37254,North Hill,277.0
33.51586,-116.97725,Oak Mountain,825.0
33.96057,-117.380325,Pachappa Hill,358.0
33.757797,-116.940025,Park Hill,577.0
33.648636,-116.560295,Pine Mountain,2147.0
33.6528,-116.57252,Pyramid Peak,2138.0
33.923347,-117.39282,Quarry Hill,339.0
33.524197,-116.910576,Roundtop,787.0
33.823074,-117.07003,Mount Rudolph,791.0
33.900295,-117.15003,Mount Russell,824.0
