latitude,longitude,name,elevation
-8.7005,122.0177,Keli Semanu,915.0
-8.5265,122.0053,Bukit Ledandai,113.0
-8.5459,122.0125,Keli Tangiwara,597.0
-8.764313,121.812325,Keli Mutu,1648.0
-8.6754,122.012,Keli Sahanggaa,1056.0
-8.661938,122.367,Ilin Watu'Oa,891.0
-8.7229,122.0555,Ili Nangageli,267.0
-8.7218,122.2048,Ili Werapepa,570.0
-8.662534,122.08007,Keli Watuwawo,543.0
-8.6821,122.0542,Keli Ratehero,601.0
-8.7205,122.2304,Ili Gai,955.0
-8.615689,122.113434,Ilin Natartupat,1097.0
-8.675865,122.45501,Ili Egon,1708.0
-8.6405,122.0562,Keli Woloone,1038.0
-8.7351,122.0092,Ili Lena,643.0
-8.7254,122.0796,Keli Bhera,590.0
-8.75743,121.79049,Keli Sake,1692.0
-8.6335,122.0468,Keli Seromuku,1108.0
-8.5166,122.0092,Bukit Lipilongo,27.0
-8.6462,122.0391,Keli Kiara,949.0
-8.6423,122.0287,Keli Kurutupa,1043.0
-8.7398,122.0116,Ili Mbotulena,779.0
-8.6728,121.8111,Keli Lepembusu,1754.0
-8.7148,122.2246,Ili Newa,895.0
-8.6377,122.0297,Keli Lelembo,1112.0
-8.7138,122.1028,Keli Ladamda,331.0
-8.7214,122.2168,Ili Lewa,720.0
-8.5377,122.0034,Bukit Watulika,263.0
-8.6414,122.035,Keli Urumaru,999.0
-8.6887,122.0103,Keli Pulubuti,1324.0
-8.7305,121.9718,Keli Tananua,1093.0
-8.891416,121.641174,Iya,657.0
-8.7574625,122.00358,Ili Wenda,689.0
-8.75266,122.00168,Ili Teinesia,926.0
-8.786914,122.022964,Ili Meja,140.0
-8.78442,122.02118,Ili Pelah,167.0
-8.79191,122.02149,Ili Watumoda,131.0
-8.795736,122.00789,Ili Wolokoli,282.0
-8.777345,122.0176,Keli Lisabeto,179.0
-8.792658,122.01028,Keli Muda,213.0
-8.756719,122.04837,Keli Kakaniru,227.0
-8.77571,122.03404,Keli Wolowake,198.0
-8.771832,122.031265,Keli Niranibe,205.0
-8.794955,122.02157,Ili Koka,109.0
-8.682347,122.39569,Ilin Goban,1306.0
