latitude,longitude,name,elevation
-31.315788,149.00412,Macha Tor,768.0
-31.313831,148.99931,Febar Tor,714.0
-31.330086,148.9959,The Breadknife,925.0
-31.337528,148.99582,Crater Bluff,1094.0
-31.33081,148.99966,Belougery Spire,1057.0
-31.311256,148.95169,Mount Exmouth,1206.0
-31.284182,148.98438,Belougery Split Rock,771.0
-31.329216,148.97758,Bluff Mountain,1180.0
-31.317696,148.96315,Danu Dome,921.0
-31.332577,148.99586,Lugh's Throne,960.0
-31.32214,149.1899,Binge Grumble Mountain,848.0
-31.20171,148.83977,Black Mountain,491.0
-31.19576,148.9346,Bullaway Mountain,1004.0
-31.23329,149.34132,Forked Mountain,664.0
-31.33821,149.14348,Goat Mountain,870.0
-31.11232,148.81477,Green Mountain,381.0
-31.02073,148.61513,Magometon Hill,282.0
-31.43628,149.0931,Parramatta Mountain,858.0
-31.03439,148.8371,Square Top Mountain,396.0
-31.20372,149.11008,Square Top Mountain,901.0
-31.271559,149.06128,Mount Woorut,1166.0
-31.307465,149.05164,Echo Mountain,978.0
-31.319963,148.99196,Bress Peak,850.0
-31.335321,148.9826,Boann Dome,1035.0
-31.32094,148.9758,Ogma Peak,803.0
-31.303642,148.98529,Mamos Mountain,714.0
-31.31198,148.9984,Cethlenn,721.0
-31.316236,148.97163,Airmid Dome,932.0
-31.35401,149.00516,Rocky Mountain,1084.0
