latitude,longitude,name,elevation
-43.78625,-69.474014,Cerro Dedo,930.0
-43.572346,-68.55996,Cerro Horqueta Grande,812.0
-43.504513,-68.502785,Cerro La Leonera,702.0
-43.515682,-69.47068,Cerro Mina,1467.0
-43.81146,-68.92287,Cerro Negro,461.0
-44.124283,-68.91306,Cerro Alto,568.0
-44.265583,-68.82964,Cerro El Bagual,939.0
-44.04795,-68.5457,Cerro Las Horquetas,789.0
-44.32837,-68.54182,Cerro Los Mellizos,1052.0
-44.074604,-68.92281,Cerro Moro,527.0
-44.14088,-68.69045,Cerro Peralta,747.0
-44.473755,-68.90681,Cerro Toro Negro,595.0
