latitude,longitude,name,elevation
-16.896776,-67.37995,San Lorenzo,5508.0
-16.936028,-67.38013,San Enrique,5600.0
-16.97837,-67.36952,Gigante Grande,5748.0
-16.98348,-67.34854,Jach'a Khunuqullu,5721.0
-16.915993,-67.40347,Togichi,5550.0
-16.922398,-67.39489,Nikko,5580.0
-17.03266,-67.31382,El Aguila,5400.0
-17.032495,-67.3297,Wila Qullu,5400.0
-17.010239,-67.359695,Pusi Cote,5260.0
-17.05997,-67.23953,Cerro Santa Vera Cruz,5600.0
-17.131649,-66.75945,Acutani,4072.0
-17.050892,-66.64578,Cerro Pucarani,4164.0
-17.39095,-66.72151,Cerro Koari,4372.0
-16.96613,-67.278885,Cerro Juanita,4872.0
-17.006084,-67.32167,Cumbres Khasiri,5410.0
-16.87967,-67.45011,La Salvadora,5127.0
-17.494034,-66.76924,Cerro Mojona,4296.0
-16.964859,-66.89051,Cerro Sapo,4250.0
-17.067919,-67.240944,Cerro San Roque,5480.0
-16.742857,-66.88903,Cumbre Salto del Fraile,4470.0
-16.98219,-67.30972,Cerro Carolina,5059.0
