latitude,longitude,name,elevation
38.663395,35.55204,Alidağ,1857.0
38.895676,35.888912,Boyalı,1501.0
38.694153,35.892902,Tahtalaz,1985.0
38.645603,35.814728,Tekerlek,1657.0
38.577953,35.640198,Çardak,2088.0
39.30815,36.009296,Ağıl Tepe,1499.0
39.318523,35.981567,Ballık Tepesi,1513.0
39.029785,35.932125,Değirmenci,1318.0
39.103733,35.91169,Köroğlu Dağı,1367.0
39.197243,36.018948,Kılıç Dağı,1577.0
38.70252,36.13848,Dikilitaş,1810.0
38.746246,36.0226,Gökçe,1532.0
38.760117,36.082527,İnüstü,1506.0
38.78102,36.29679,Hamzalarındağı,2256.0
38.71456,36.279755,Körpınar Sırtı,1582.0
38.686188,36.40824,Şirvan Dağı,2300.0
39.435688,35.637516,Karakuzey Tepesi,1615.0
39.488052,35.61208,Lalesivri Tepesi,1525.0
39.468254,35.648212,Orta Tepe,1522.0
39.485012,35.70567,Çanlıdede Tepesi,1688.0
39.21447,35.565613,Beş Tepe,1563.0
39.299034,35.597256,Dede Tepe,1519.0
39.312645,35.53059,Güvercin Dağı,1603.0
39.270386,35.56872,Höyük Tepesi,1457.0
39.18825,35.610634,Kel Dağı,1857.0
39.17397,35.542255,Ziraat,1484.0
39.308506,35.833633,Tuzgedik,1855.0
39.36603,35.663113,Üçhöyükler Tepesi,1531.0
39.46267,35.918495,Depo Tepesi,1717.0
39.480995,35.830433,Hasandağı Tepesi,1977.0
39.41227,35.86911,Kaleboynu Tepesi,1933.0
39.475594,36.062737,Karababa Tepe,2318.0
39.432724,36.03554,Karlık Tepesi,2231.0
39.40872,35.702602,Kırklarçalı Tepesi,1772.0
39.48885,35.934807,Kırkpınar Tepesi,1882.0
39.447777,35.980938,Mermerli Tepe,1902.0
39.44643,35.801376,Peyniryuvarlayan Tepe,1999.0
39.387863,35.940098,Tanrıpınar Tepesi,1867.0
39.355034,35.915264,Tavşan Tepesi,1715.0
39.355404,35.75708,Ziyaret Tepesi,1930.0
39.35669,35.833435,Zortaş Tepesi,1869.0
39.37474,35.86173,Çatalsay Tepesi,1964.0
39.06939,35.61342,Başhöyük,1685.0
39.06891,35.51929,Beşik,1353.0
39.028694,35.638885,Tembel,1533.0
39.164986,35.911148,Aktepe,1290.0
39.269604,35.889095,Beşik,1497.0
39.236267,35.91076,Kalender,1587.0
39.196415,35.881836,Kaş Tepe,1604.0
39.24071,35.798813,Çarşılıboyun,1809.0
39.23341,35.74812,Üçkuyu,2233.0
39.002,35.691147,Ağyokuş,1789.0
39.11228,35.816986,Kuş,1338.0
39.219135,35.743797,Akdağlar,2080.0
39.25848,35.73837,Büyükkaraplı,2226.0
39.209934,35.727104,Hamzasultan,2276.0
39.15294,35.733593,Küçükdikmen,1649.0
39.219902,35.64322,Lâlelik,1935.0
39.257805,35.663918,Yavşancık,1744.0
38.811005,35.788124,Korumaz Dağı,1920.0
38.734283,35.81558,Tilkiliğingüneyi,1833.0
38.543503,35.555496,Koçdağı,2621.0
39.056255,36.229424,Tuztaşı,1710.0
