latitude,longitude,name,elevation
18.816608,98.89236,ดอยสุเทพ,1600.0
19.399721,98.87666,ดอยพีระมิด,2175.0
19.001667,99.405556,ดอยแม่โถ,2031.0
18.832098,98.8883,ดอยปุย,1685.0
19.02053,99.01806,ดอยแม่แงะ,672.0
18.941214,98.704506,ดอยปุกก้นไก่,929.0
19.388538,98.89123,ดอยกิ่วลม,2138.0
19.397108,98.88942,ดอยหลวงเชียงดาว,2200.0
19.281696,99.092125,ยอดดอยจอมหด,1713.0
18.669437,99.20158,ดอยง้ม,860.0
19.426786,99.31144,ดอยม่อนล้าน,1677.0
19.27828,98.9126,ดอยหลอ,1078.0
19.479715,98.90751,ดอยส้นกิ่วคมพร้า,1132.0
19.49728,98.87436,ดอยส้นคมพร้า,1397.0
19.183239,99.34964,ดอยผาง้ม,1502.0
19.373106,98.88399,ดอยส้นหลังปาง,1217.0
19.36125,98.86944,1120m,1120.0
19.348816,98.87523,ดอยกิ่วลม,1214.0
19.333271,98.91128,ดอยลิ่วลม,856.0
19.311825,98.893394,ดอยปางแป,993.0
19.292929,98.95263,ดอยกู,639.0
19.204464,98.56346,ดอยขุนแม่ยะ,1992.0
19.272846,98.84071,ดอยผาสามเหลี่ยม,1642.0
19.25667,98.85023,1335m,1335.0
19.295876,98.83657,ดอยขุนแมแมะ,1753.0
19.269735,98.84583,ดอยผาแดง,1615.0
19.24627,98.852066,1215m,1215.0
19.373205,99.07959,ดอยผาดอกเอึ้อง,1225.0
19.28573,99.04922,ดอยสันกลางห้วยนก,877.0
19.406885,98.77964,ดอยโป่ง,1098.0
19.3926,98.757164,ดอยบี,1305.0
19.292105,99.05511,ดอยผาสามเส้า,916.0
19.422003,98.91783,ดอยนาง,785.0
19.175493,98.77244,ดอยม่อนเงาะ,1475.0
19.06917,98.64045,ดอยม่อ้งเกด,1826.0
19.488598,98.85067,1413,1413.0
19.002026,99.40544,ดอยลังกาหลวง,2022.0
18.965271,99.376366,ดอยลังกาน้อย,1756.0
18.695484,98.73122,ดอยมอนสินคู้,1093.0
18.704266,98.7389,ดอยขุนห้วยขนุน,983.0
19.372915,98.888954,ดอยส้นคมพร้า,1060.0
19.049671,99.382454,ดอยสันยาว,1415.0
19.01882,99.39455,ดอยผาโง้ม,1767.0
19.03408,99.38704,ดอยนก,1701.0
19.447227,98.90764,ดอยนาง,1589.0
19.401197,98.734375,943,943.0
19.407837,98.7406,984,984.0
19.392775,98.73135,ดอยแดง,828.0
19.410532,98.75234,ดอยแดง,884.0
19.420376,98.74829,ดอยแดง,1003.0
19.442457,98.76463,ดอยยาว,1163.0
19.438572,98.78431,1022,1022.0
19.25954,98.88794,ดอยผาสามเส้า,1303.0
19.308601,98.77218,ดอยทุ่งยั๊วะ,1053.0
19.26098,98.80875,ดอยสามเหลี่ยม,1388.0
19.464443,98.83365,ดอยแม่คอง,1417.0
18.836771,98.88932,ดอยหัวหมู,1642.0
19.4629,99.07671,ดอยผาแดง,1242.0
18.920057,98.83528,ดอยม่อนล่อง,1434.0
18.948275,99.38558,ดอยชายแดน,1774.0
18.979298,99.41023,ดอยจิกจอง,1675.0
19.353935,98.59537,ดอยช้าง,1961.0
18.574474,99.139465,ดอยขะม้อ,670.0
18.724138,99.44347,ดอยจิกจ้อง,1263.0
19.098467,99.34122,Doi Mod,1847.0
