latitude,longitude,name,elevation
43.046474,-70.95478,Clark Hill,50.0
42.70009,-71.45645,Spectacle Hill,79.0
42.863144,-71.0045,Pine Hill,58.0
42.8862,-70.909775,Grape Hill,69.0
42.73342,-71.257835,Poplar Hill,80.0
43.132027,-71.203674,Adams Hill,194.0
42.890644,-71.00728,Aspen Hill,64.0
43.48029,-71.29102,Avery Hill,411.0
43.002583,-71.4159,Bald Hill,166.0
43.055176,-71.007065,Bald Hill,83.0
43.0237,-70.87728,Barkers Hill,58.0
42.785366,-71.39256,Barrett Hill,148.0
43.00398,-70.863945,Barton Hill,40.0
43.245083,-71.31062,Barton Hill,256.0
43.12258,-71.36451,Bear Hill,254.0
43.285915,-71.41229,Bear Hill,226.0
43.197025,-71.02256,Beauty Hill,114.0
43.369526,-71.30646,Beauty Hill,304.0
43.02092,-70.989784,Beech Hill,53.0
43.15814,-70.94589,Beech Hill,86.0
42.94953,-71.26895,Bell Hill,180.0
43.221184,-71.1809,Bennett Hill,265.0
43.24008,-71.006454,Berrys Hill,96.0
43.496582,-71.18695,Mount Bet,353.0
43.242027,-70.91617,Blackwater Hill,70.0
43.203136,-71.22423,Blakes Hill,236.0
43.331493,-71.11599,Blue Job Mountain,412.0
43.065952,-70.72391,Boatswain Hill,12.0
42.877033,-71.2234,Bond Hill,106.0
43.457024,-71.399796,Bradford Hill,417.0
42.835644,-71.13839,Bragg Hill,93.0
42.8336,-71.05346,Brandy Brow Hill,87.0
42.865364,-71.24478,Brandy Rock Hill,138.0
43.00727,-70.80847,Breakfast Hill,44.0
42.96759,-70.89117,Bride Hill,45.0
43.236965,-71.49113,Broken Ground,145.0
43.0762,-70.83505,Brown Hill,25.0
43.245914,-71.24506,Browns Hill,216.0
42.902588,-70.99673,Bruce Hill,49.0
42.985367,-70.860886,Brumley Hill,34.0
43.200638,-71.34229,Brush Hill,305.0
42.881477,-70.99922,Bugsmouth Hill,77.0
43.193424,-71.10272,Bumfagging Hill,169.0
42.997864,-71.32451,Bunker Hill,158.0
42.751755,-71.3759,Bush Hill,152.0
42.91342,-71.21923,Butman Hill,144.0
42.813698,-71.31117,Butterfield Rock,136.0
42.737865,-71.35451,Cambridge Hill,126.0
43.055084,-71.43451,Campbell Hill,169.0
42.962032,-70.87089,Car Barn Hill,30.0
43.153416,-71.39312,Catamount Hill,219.0
43.275635,-71.29507,Catamount Mountain,403.0
