latitude,longitude,name,elevation
-35.2747,147.07419,The Rock Hill,554.0
-35.28924,147.42996,Mount Flakney,533.0
-35.43547,147.42706,Graveyard Hill,546.0
-35.23297,147.3327,Plum Pudding Hill,435.0
-35.35806,147.15817,Bulloc Bulloc Hill,512.0
-35.03604,147.27083,Lighthouse Hill,388.0
-34.83879,147.42358,Maror Pinnacle,422.0
-34.8701,146.87276,Mount Arthur,240.0
-34.69894,146.69147,Mount Bogolong,293.0
-34.52774,146.69775,Mount Wammera,331.0
-34.69658,147.30841,Murrulebale Hill,375.0
-35.42104,146.75816,Summer Hill,230.0
-35.42651,147.11139,Morgans Hill,378.0
-35.135246,147.38402,Rocky Hill,262.0
-35.135292,147.37012,Willans Hill,305.0
-35.114426,147.30428,Mount Moorong,298.0
-35.453346,146.9319,Mundawaddery Hill,276.0
-35.380985,147.0183,Grubben Hill,242.0
-35.301914,147.11053,Flowerpot Hill,462.0
-35.24086,147.20209,Pearson Hill,279.0
-35.10986,147.11151,Collingullie Hill,221.0
-35.29381,146.9648,Tootool Hill,214.0
-35.223957,146.82922,Ludwig Hill,251.0
-35.30651,146.82141,Rawson Hill,264.0
-34.917854,146.93558,Kockibitoo Hill,181.0
-34.94081,146.84274,Wauberrima Hill,190.0
-35.14409,147.27158,Pomingalarna Hill,374.0
-35.15883,146.57193,Brookong Hill,166.0
-34.77012,146.62804,Bundidgerry Hill,191.0
-35.31421,147.26025,Coffin Rock,439.0
-35.225445,147.1361,Bennett Hill,314.0
-35.146854,147.17688,Yarragundry Hill,331.0
-34.528984,146.56282,Mount Misery,342.0
-34.632927,146.65692,Mejum Hill,210.0
