latitude,longitude,name,elevation
-30.080244,-51.183544,Morro da Polícia,287.0
-30.03331,-51.231586,Morro da Praia,42.62
-29.536448,-51.090397,Morro da Embratel,675.0
-30.117565,-51.24299,Morro do Osso,143.0
-30.07372,-51.232986,Morro Santa Teresa,148.0
-30.16105,-51.113106,Morro São Pedro,289.0
-30.186323,-51.2383,Morro da Ponta Grossa,145.0
-30.13098,-51.243492,Morro do Sabiá,41.0
-30.134682,-51.18357,Morro Agudo,210.0
-30.095938,-51.200283,Morro São Caetano,279.0
-30.188053,-51.029152,Morro da Extrema,255.0
-30.157215,-51.207947,Morro das Abertas,173.0
-30.099268,-51.181763,Morro da Pedra Redonda,288.0
-30.33078,-51.02382,Morro da Estância,174.0
-30.352112,-51.048943,Morro da Fortaleza,172.0
-30.358501,-51.03772,Morro da Pedreira,185.0
-30.271557,-51.0621,Morro do Coco,108.0
-30.36667,-51.020206,Morro da Grota,263.0
-30.385347,-51.04882,Morro de Itapuã,170.0
-30.37629,-51.038635,Morro do Campista,192.0
-30.22868,-51.12486,Morro do Leão,74.0
-30.34481,-51.300278,Capão Redondo,49.0
-30.073559,-51.163525,Morro da Cruz,170.0
-29.86159,-50.98309,Pico Itacolomi,300.0
-29.53972,-50.836975,Morro da Cruz,670.0
-29.528128,-50.842117,Morro Alto da Pedra,700.0
-29.586658,-50.531055,Morro Grande,841.0
-29.836838,-51.10499,Morro Sapucaia,289.0
-29.831116,-51.070625,Morro das Cabras (Carta Topográfica do Exército),247.0
-29.602865,-50.967857,Morro Ferrabraz,634.0
-30.053442,-51.125942,Morro Santana,310.3
-30.268362,-50.98348,Cerro das Armadilhas,220.0
-29.528584,-50.8199,Morro da Ceroula,550.0
-29.681568,-50.65528,Morro do Capim,140.0
-29.710012,-50.78,Morro do Gonzaga,160.0
-29.565172,-50.76714,Morro do Mico,460.0
-30.181753,-51.38175,Cerro do Maximiano,198.0
-29.850876,-50.92669,Cerro Morungava,201.0
-29.804855,-50.990826,Morro Agudo,330.0
-29.85905,-50.97888,Morro Itacolomi,335.0
-29.719929,-50.88069,Morro Negro,220.0
-29.709978,-50.902027,Morro Pelado,190.0
-29.826847,-51.01808,Morro Quebra-Dente,260.0
-29.80965,-50.83078,Morro da Lagoa,330.0
-29.826118,-50.856556,Morro da Palha,338.0
-29.811802,-51.068287,Morro do Paula,299.0
-29.83517,-50.852345,Morro do Tigre,243.0
-29.78851,-50.99461,Morro dos Bois,290.0
-30.087067,-51.164234,Morro Pelado,298.0
-30.141897,-51.190033,Morro da Tapera,252.0
-29.826117,-51.07488,Morro do Chapéu (Morro das Cabras),281.0
-30.361807,-51.04176,Morro do Araçá,193.0
-29.618029,-51.25535,Morro do Macaco Branco,204.0
-29.694977,-51.42389,Morro da Mariazinha,146.0
-29.704838,-51.394054,Morro do Paquete,151.0
-29.835732,-51.086716,Morro da Pedreira,191.0
-29.820784,-51.076324,Morro das Cabras (Morro do Chapéu),237.0
