latitude,longitude,name,elevation
-26.60556,-51.491005,Morro da Baliza,1370.0
-27.219152,-51.131126,Marari,1211.0
-26.76992,-51.057564,Morro das Antenas,1140.0
-26.76086,-51.310257,Morro Bela Vista,1350.0
-26.731886,-51.11615,Cerro Azul,1380.0
-26.713135,-51.371468,Morro do Rio Verde,1390.0
-27.133547,-51.23435,Morro Agudo,1123.0
-26.87745,-51.337532,Gamelão,1304.0
-26.69566,-51.414635,Morro do Capão Doce,1379.0
-26.851488,-50.902004,Cerro Branco,1155.0
-26.882727,-51.076324,Morro da Cruz,880.0
-26.584902,-51.39132,Morro da Faca,1250.0
-26.629723,-51.170532,Morro do Macaco,1320.0
-27.191576,-51.03685,Morro do Góis,1091.0
-27.148829,-50.992702,Morro do Vento,1040.0
-27.178793,-51.052746,Morro dos Lajeados,1076.0
-26.637796,-51.4363,Morro do Espia,1374.0
-26.654102,-51.178547,Morro do Agudo,1310.0
-26.777416,-51.009678,Morro das Três Cruzes,957.0
-26.7732,-51.036243,Morro do Gavião,1010.0
