latitude,longitude,name,elevation
-43.811428,-68.361855,Cerro Azul,743.0
-43.661358,-67.70573,Cerro Bororo O Chiquichan,809.0
-43.813347,-68.03171,Cerro Cabeza de Buey,535.0
-43.68372,-68.30398,Cerro El Indio,758.0
-43.757877,-67.886314,Cerro León,621.0
-44.226627,-67.82997,Cerro Botones,564.0
-43.908924,-67.91453,Cerro Degollado,892.0
-43.90112,-68.03154,Cerro Las Boleadoras,704.0
-44.41004,-67.9676,Cerro Sierra Mora Chica,519.0
-44.423264,-68.03346,Cerro Sierra Mora,551.0
-44.135292,-68.26486,Cerro Sombrero,723.0
