latitude,longitude,name,elevation
-33.903824,138.13007,Bumbunga Hill,413.0
-34.33667,137.62405,Bagnall Hill,163.0
-33.58402,138.14362,Barn Hill,365.0
-33.61357,138.4336,Fullers Hill,260.0
-33.81738,138.25877,Gleeson Hill,220.0
-33.74744,138.1342,Illawarra Hill,434.0
-34.00082,138.4886,Jones Hill,196.0
-33.98965,138.19345,Middle Range,225.0
-34.02673,138.29144,Mount Templeton,245.0
-34.02615,138.08089,South Hummocks,330.0
-33.73863,137.82207,Strathneath Hill,63.0
-33.96289,137.91875,Thomas Plain Hill,126.0
