latitude,longitude,name,elevation
43.200073,-1.292907,Jara,812.0
43.024757,-0.6559539,Soum de Layens,1625.0
43.021942,-1.2759637,Ortzantzurieta,1566.0
42.712257,-1.4299117,Itzaga / Peña de Izaga,1360.0
42.944286,-0.720642,Pic d'Anie,2504.0
42.988552,-1.0061018,Orhi,2017.0
43.062656,-0.6323148,Trône du Roi,1266.0
43.27887,-1.4425707,Bizkaïluze,702.0
43.337334,-1.2419723,Garralda,470.0
43.310947,-1.1968006,Lerdatze,389.0
43.120964,-1.3324512,Arrolako Harria,1060.0
43.113216,-1.3365085,Adartza,1250.0
43.079853,-1.214459,Sohandi,907.0
42.511375,-0.718972,San Salvador,1547.1
42.525005,-0.7112483,Punta Cuculo,1552.0
43.081066,-1.3399423,Meatze,1209.0
43.130314,-1.0126005,Pic d'Eltzarré,1153.0
42.867973,-0.6285492,Table de Souperret,2116.0
43.04957,-0.5086227,Rocher d'Aran,1796.0
43.052876,-0.5147291,Sommet de l'Ourlenotte,1806.0
43.05593,-0.5235902,Pic de l'Ourlène,1813.0
42.76348,-0.5657495,Pico de Aspe,2640.0
42.847572,-1.4267161,Alto de la Bandera,883.0
42.788486,-0.640004,Punta Bisaurín,2670.0
42.9778,-0.5948477,Le Poey,630.0
43.017105,-0.5750718,Pic des Taulères,1565.0
42.60318,-0.5030537,Albarún,1551.0
42.794056,-0.5046235,A Raca,2278.0
42.774902,-0.5289102,Monte Tobazo,1986.0
42.98147,-0.5711212,Soum de Bergout,1220.0
43.01599,-0.5414032,Soum de Pétraube,1604.0
43.01758,-0.6281431,Cap de Leuba,1547.0
42.997143,-0.6477647,Soum de Pirait,1126.0
42.88084,-0.6203702,Pic de Labigouer,2175.0
43.02945,-1.3598479,Lindus,1220.52
43.054356,-1.3429734,Laurinaga,1277.91
43.163433,-1.4042346,Aldaburu,926.2
43.269238,-1.4206219,Iguzki,844.8
43.269238,-1.4206219,Iguzki,843.7
43.046272,-1.441254,Isterbegi,1027.19
43.115578,-1.0204874,Pic Sihigue / Zihiga,1193.0
43.1058,-1.0731112,Pic de Béhorleguy,1265.0
42.969017,-0.5287533,Pic de Bergon,2148.0
42.8292,-0.500401,Pic des Moines,2349.0
42.8114,-0.5253096,Pic d'Arnousse Norte,2141.0
42.874264,-0.5262842,Soum de Lagaube,1985.0
42.928555,-0.5079771,Pic d'Isabe,2463.0
42.91918,-0.5037737,L'Escarpu ou Pic de Sesques,2606.0
42.91542,-0.701921,Le Dec de Lhurs,2176.0
42.967163,-0.7516765,Arlas,2044.0
42.8924,-0.659298,Pic Bricoutou,1815.0
42.88909,-0.5742184,Pène de Latta,1459.0
42.8846,-0.6787452,Pic Lariste,2168.0
42.878826,-0.6990979,Arralla de las Foyas,2147.0
42.842632,-0.624688,Pic d'Aillary,2215.0
43.028072,-0.7746648,Pic de Légorre,1359.0
43.012638,-0.7230275,Pic Soulaing,1589.0
42.99866,-0.960515,Erraitze Gaina,1451.0
43.035206,-0.7354617,Pic de Biscarroules,1017.0
43.029144,-0.8331704,Aïguntze,1387.0
43.018253,-0.8027194,Izarbe,1559.0
43.19433,-1.3866445,Buztanzelai,1029.0
43.199543,-1.3828896,Astate,1022.0
