latitude,longitude,name,elevation
-9.101734,-77.62122,Huascarán Norte,6652.0
-9.121233,-77.6043,Huascarán Sur,6768.0
-9.009614,-77.63252,Pisco,5765.0
-9.021609,-77.658066,Huandoy Este,6070.0
-9.041748,-77.65758,Huandoy Sur,6160.0
-9.034869,-77.669815,Huandoy,6395.0
-9.158896,-77.52851,Chugllaraju,5575.0
-8.802678,-77.734795,Milluacocha,5350.0
-8.894517,-77.663506,Quitaraju,6036.0
-9.0869875,-77.57393,Chopicalqui,6354.0
-8.644936,-77.78503,San Julian,5326.0
-8.904414,-77.681786,Pumapampa,5582.0
-9.17248,-77.55806,Chequiaraju,5286.0
-8.828845,-77.68504,Pilanco,5150.0
-9.203162,-77.51894,Hualcán,6122.0
-9.149022,-77.52172,Ulta,5875.0
-8.89428,-77.709076,Santa Cruz,6259.0
-8.864849,-77.655464,Jancarurish,5578.0
-8.96826,-77.67162,Caraz,6025.0
-8.974413,-77.692986,Aguja,5840.0
-8.878934,-77.6536,Alpamayo,5947.0
-8.854371,-77.658134,Tayapampa,5657.0
-8.688569,-77.775444,Champará,5850.0
-8.952111,-77.63275,Artesonraju,6025.0
-8.994619,-77.61561,Chacraraju,6108.0
-8.871508,-77.60871,Pucahirca Sur,6039.0
-8.88735,-77.60525,Rinrihirca,5888.0
-9.111816,-77.86961,Punta Winchus,4380.0
-8.841962,-78.00584,Coñocranra,5181.0
-8.89226,-77.572235,Taulliraju,5830.0
-9.114754,-77.87191,Chicarhuapunta,4314.0
-9.12945,-77.5071,Mateo,5150.0
-8.954986,-77.966194,Qarwaqucha,5070.0
-8.880929,-77.98338,Kushuro,5019.0
-8.900322,-78.01392,Cerro Soco Punta,4924.0
-9.0544195,-77.91997,Cerro Pampacancha,5006.0
-8.909578,-77.96301,Yana Yaku,4800.0
-8.508105,-77.75028,Winchus Hirka,4200.0
-8.516968,-77.73191,Pisgochaga,4374.0
-8.546434,-77.74333,Puka Pampa,4400.0
-8.593113,-77.714455,Puka Hirka,4200.0
-9.172846,-77.53317,Chajiaco,5512.0
