latitude,longitude,name,elevation
-29.33698,27.946743,Pitsaneng,2858.7
-28.597502,28.014664,Jacobsberg,2228.0
-28.69479,28.05234,Mount Morkel,2185.0
-28.507162,28.455849,Mount Horeb,2450.0
-28.875559,28.144295,Qoqolosing,2170.0
-28.83778,28.168604,Qoqolosaneng,2092.0
-29.259003,27.819544,Sefikeng,2242.0
-28.769125,28.111063,Litlhoatsaneng,1888.0
-28.759686,28.13685,Nqechane,1845.0
-29.110147,27.582098,Spitskop,1645.0
-29.13505,28.259024,Phatla-Khomo,3125.0
-29.14532,28.227818,Motlamisi,3094.0
-29.30745,27.983393,Nkokobe,2885.0
-29.358398,27.895422,Machache,2886.0
-28.522318,28.317595,Snymanshoekberg,2450.0
-28.641006,28.039907,Visierkerf,2408.0
-28.5108,28.0133,Swartkrans,2333.8535
-29.2683,28.0333,'Mamalapi,3030.0
-28.6725,27.7133,Wonderkop,1996.7448
-28.59,28.2575,Ventersberg,2258.8728
-29.33737,28.079742,Mohlesi,2894.0
-28.66221,28.446117,Qholaqhoe,2325.0
-29.2542,28.0625,Baethonkha,2725.8
-29.217144,28.03442,Boitso-Lebe (Bochabela),2687.7
-28.6908,27.6617,Claassenskop,1971.8
-29.415,27.9925,Mabele,2825.8
-29.29323,27.792097,Khamolane,2172.0
-29.107584,28.20903,Mokurusu,2909.9
-29.4942,27.8033,Thaba-Chitja,2501.8
-29.2242,28.2183,Liotloaneng,3059.9
-29.4142,27.9633,Thaba-Putsoa,2895.0
-29.177845,27.97635,Mahlatsa,2218.9
-29.0725,27.7275,Kolonyama,1798.9
-29.065422,28.034967,Kueneng,2236.0
-29.372498,28.0726,'Mepa /Tlali,2771.9
-29.2858,27.905,Lekhooana,2406.7
-28.66,28.2025,Hoenderkop,1931.8
-29.2375,27.5933,Maqhaka Plateau,1820.0
-29.032,28.10594,Leseling,2160.7
-28.6392,27.7367,Tobieskop,1780.9
-29.033108,28.227688,Makhata,2124.0
-29.461422,28.217203,Mphe-Lebeko,2884.0
-29.388865,28.232943,Mphe-Lebeko / Litsumi,2798.0
-29.309422,28.13096,Litsebe,2840.0
-29.49484,28.334578,Bloubere,2780.0
-29.401134,27.63262,Thaba-Khupa,1750.0
-28.85268,28.405094,Thaba-Nts'onyana,2880.0
-28.629648,28.25613,Help-me-kaar,1829.0
-28.611877,28.449081,Beginsel,2135.0
-28.593525,28.44496,Verleisfontein,2135.0
-28.507532,28.368341,Zaaihoek,2346.0
-28.513727,28.079187,Castle Rock,1870.0
-28.653242,28.102816,Dwarsberg,1873.0
-28.617535,28.092773,Rooikrans,1870.0
