latitude,longitude,name,elevation
43.260067,140.45914,余別岳,1297.7
42.635967,140.13559,大平山,1190.7
42.770126,140.2149,母衣月山,503.6
42.613342,139.94061,狩場山,1520.2
42.903633,140.46964,雷電山,1211.3
42.619694,140.2441,黒松内岳,740.0
43.270615,140.48033,積丹岳,1255.4
42.585884,140.18947,長万部岳,972.6
43.24773,140.46591,ポンネアンチシ山,1145.0
43.288788,140.40231,丸山,572.0
43.23397,140.41177,珊内岳,1091.2
43.226933,140.37405,鉞山,779.0
43.213627,140.42369,屛風山,989.7
42.539944,140.02026,メップ岳,1147.5
42.54504,139.98203,カスベ岳,1049.5
42.618587,139.96648,東狩場山,1319.0
42.61521,139.91273,前山,1260.5
42.63013,139.90363,オコツナイ岳,1170.6
42.660297,139.91365,天狗岳,659.0
42.63828,139.95705,フモンナイ岳,1337.6
42.612347,140.0694,神威山,780.6
42.546883,140.15364,カニカン岳,980.7
42.553764,140.25212,丸山,674.1
42.55469,140.28824,二股山,568.7
42.59071,140.38567,写万部山,499.1
42.5775,140.40324,オタモイ山,272.3
42.765427,140.34428,天狗山,839.7
42.735962,140.3414,観音山,684.0
42.77217,140.37207,幌別岳,892.4
42.93698,140.43674,熊野山,751.4
43.25037,140.36688,大天狗山,851.7
43.177307,140.38559,大森山,561.3
43.213932,140.3463,能蘭山,495.1
