latitude,longitude,name,elevation
-37.76061,-58.25029,Cerro El Difunto,186.0
-37.80368,-58.127335,Cerro Paulino,354.0
-37.8765,-58.37835,Colina La Chata,357.0
-37.815426,-58.191788,Bachicha,385.0
-37.89809,-57.963,Sierra de Valdés,225.0
-37.825733,-58.082825,Los Olmos,345.0
-37.79988,-58.149918,Co. Segundo,386.0
-37.91941,-57.9815,Cerro del 10,195.0
-37.87431,-57.992954,La Brava,275.0
-37.82099,-58.050835,Sa. del Volcán,305.0
-37.895275,-57.844616,Sierra de los Difuntos,245.0
-37.729256,-58.2502,Cinco Cerros,315.0
-37.948685,-57.942604,Sierra del 15,225.0
-37.927853,-57.912945,Cerro 25 de Mayo,175.0
-37.85772,-58.12059,Sa. de Hunco,340.0
-37.81103,-58.107037,Co. Heusser,205.0
