latitude,longitude,name,elevation
-21.824705,15.16883,Große Spitzkoppe,1728.0
-21.826323,15.195712,Pontok Mountains,1629.0
-21.856092,15.051747,Kleine Spitzkoppe,1584.0
-21.840614,15.163914,Sugarloaf,1343.0
-21.853153,15.2400055,Swartkop,1176.0
-21.85426,15.336928,Sandamapberg,1206.0
-21.91144,15.486289,Kudukuppe,1138.0
-21.963186,15.174877,Black Range,1196.0
-21.99331,15.270352,Vaalkop,1225.0
-21.760563,14.962023,Swartberge,949.0
-22.49727,15.228145,Geisebberge,1057.0
-22.065285,15.155622,Schwarzer Rücken,1124.0
-22.099281,15.256706,Ebonyberg,1105.0
-22.261028,15.347912,Khanberge,1111.0
-22.404305,15.008116,Arandisberg,730.0
-22.233213,15.087664,Trekkopje,878.0
-22.329126,15.45914,Chuosberge,1642.0
-22.39601,15.473474,Sphinxkoppe,1285.0
-22.438906,15.428155,Sebraberg,1279.0
-21.554716,15.018114,Nugab,998.0
-22.422031,15.379907,Rooikop,1288.0
-22.369165,15.263728,Valencia,1121.0
-22.148018,15.476573,Rooikop,1021.0
