latitude,longitude,name,elevation
46.879875,-118.136345,Coyote Butte,521.0
46.713764,-117.93522,Beacon Hill,571.0
47.33655,-117.86828,Watermelon Hill,689.0
46.64154,-117.96272,Magee Hill,494.0
46.841545,-117.93772,Black Butte,450.0
46.592365,-118.4672,Monumental Rock,216.0
47.426,-117.66915,Bunker Hill,727.0
46.529037,-117.81104,Dodge Hill,548.0
46.57182,-117.63103,Wild Horse Hill,565.0
47.05528,-118.193886,Marengo Hills,588.0
46.999443,-118.20528,Terksaleeze Butte,512.0
47.1979,-117.65252,Castle Rock,643.0
