latitude,longitude,name,elevation
-42.526306,-70.01999,Cerro Carimayo (corimayo),1209.0
-42.58317,-70.276436,Cerro Zeballos,1079.0
-43.30841,-69.52679,Cerro Boquete,1734.0
-43.401196,-69.923744,Cerro Boina,1209.0
-43.486076,-70.37595,Cerro Colorado,1408.0
-43.457462,-70.09988,Cerro Indio,1500.0
-43.057827,-69.96947,Cerro Lomas Bayas,1291.0
-42.80374,-70.03922,Cerro Mojón (sur),1482.0
-43.26681,-70.10739,Cerro Puntudo,1373.0
-43.49661,-70.36534,Cerro Quichaura,1147.0
-43.211834,-69.74531,Cerro Saturnino,1361.0
-43.165943,-69.81892,Cerro Urquiza,1305.0
-43.34403,-70.41694,Loma de La Escuela,805.0
