latitude,longitude,name,elevation
-19.397223,146.33305,Ben Lomond East,787.0
-19.056654,146.29788,Circle View Mountain,831.0
-19.115833,146.39833,Godwins Peak,783.0
-18.84126,145.80511,Mount Fox,790.0
-19.433332,146.3475,Mount Gibson,488.0
-19.113165,146.3732,Mount Halifax,1063.0
-18.771944,146.15167,Mount Helen,227.0
-18.9125,146.20166,Mount Houston,672.0
-18.958055,146.21611,Mount Leach,938.0
-18.941425,146.18788,Mount Spec,995.0
-19.053888,146.09666,Mount Zero,1041.0
-18.998678,146.26218,The Saddle,510.0
-19.076424,146.46391,Douglas Hill,48.0
-18.935703,146.10068,Lord Roberts,694.0
-18.814741,146.0535,Wallaby,206.0
-18.766361,146.0899,Frances,243.0
-18.865011,146.04335,Macks,692.0
-18.854465,146.09029,Jacobsen,460.0
