latitude,longitude,name,elevation
-16.332617,-68.01837,Cerro Valenciana,4964.0
-16.33309,-68.10608,Cerro Charkirini,5224.0
-16.262444,-68.15413,Huayna Potosí,6088.0
-16.34953,-68.127014,Chacaltaya,5421.0
-16.254929,-68.087776,Cerro Telata,5336.0
-16.392462,-67.940765,Nevado Serkhe Kkollu,5546.0
-16.299208,-68.10045,Cerro Charkini,5392.0
-16.266197,-68.178764,María Lloco,5522.0
-16.169193,-68.24367,Condoriri,5648.0
-16.168001,-68.29033,Cerro Wawanaki,5396.0
-16.120327,-68.246925,Cerro Ventanani,5390.0
-16.064415,-68.28907,Mullu Apachita,5368.0
-15.985339,-68.3784,Chachacomani,6076.0
-15.930094,-68.43875,Calzada,5650.0
-15.8966,-68.47856,Kasiri,5850.0
-15.962603,-68.411,Chearoko,6127.0
-16.431686,-67.941124,Hati Kholu,5421.0
-16.308332,-68.082985,Nevado Wilamanquilisani,5287.0
-16.190012,-68.25772,Pico Austria,5327.0
-16.211576,-67.71326,Chutokollo Uchumachi,2533.0
-16.411884,-67.97475,Cerro Japo Japani,5398.0
-16.44189,-67.9367,Cerro Kasiri,5224.0
-16.357275,-67.87551,Cerro Rosario,5122.0
-16.042763,-68.24363,Turini,5064.0
-16.076172,-68.213356,Cerro Tres Picos,5218.0
-16.066996,-68.15906,Cerro Chullunquiani,4818.0
-16.027624,-68.25016,Aqhuya Aqhuyani,5164.0
-16.202936,-68.09158,Cerro Tiquimani,5519.0
-16.172256,-68.2165,Pico Tarija,5240.0
-16.17146,-68.21335,Pequeño Alpamayo,5370.0
-16.1894,-68.21778,Cerro Ilusión,5330.0
-16.173323,-68.21773,Cerro Tarija,5340.0
-16.386086,-68.02592,Cerro Kinkillosa,5008.0
-16.39168,-68.063545,Serranias Almillanis,5108.0
-16.136164,-67.7756,Cerro Peronali,2334.0
-16.153408,-67.80533,Cerro Kusilluni,2728.0
-16.151564,-67.830864,Cerro Huarinilla,2932.0
-16.095163,-67.86065,Cerro Phuno,3109.0
-16.082148,-67.89391,Cerro Perolani,3062.0
-16.091415,-67.921906,Cerro Ventanini Cota,2844.0
-16.191599,-68.091705,Cerro Colisani,4834.0
-16.209528,-68.23159,Pico Mirador Condoriri,5223.0
-16.169437,-68.24667,Ala Izquierda,5532.0
-16.172228,-68.239494,Ala Derecha,5482.0
-16.178465,-68.21669,Jist'aña,5291.0
-16.175451,-68.217384,Diente,5200.0
-16.190897,-68.22559,Aguja Negra,5290.0
-16.183947,-68.21881,Ilusioncita,5250.0
-16.171946,-68.227554,Huallomen,5463.0
-16.179188,-68.27229,Cerro Janchallani,5420.0
-16.169416,-68.26209,Pico Eslovenia,5380.0
-16.171618,-68.2547,Ventanani,5408.0
-16.15005,-68.247055,Pico Reya,5495.0
-16.147993,-68.24158,Pico Yugoslavia,5505.0
-16.314817,-68.068504,Cerro Saturno,5006.0
-16.123947,-68.25853,Cerro Chiaqapa,5410.0
-16.237385,-68.17622,Cerro Soliuni,5234.0
-16.222095,-68.1834,Cerro Jamol Salio,5240.0
-16.361881,-67.87924,Cerro Rosario,5122.0
-16.353947,-67.9514,Nevado Wakani,5200.0
-16.0885,-68.346,Cerro Pakukiuta,5589.0
-16.074028,-68.34434,Cerro Willa Loje,5596.0
-16.093271,-68.301796,Cerro Katanani,5468.0
-16.179958,-68.24852,Carro Jallayco,5324.0
-16.200943,-68.207375,Cerro Zongo Jisthaña,5140.0
-16.186499,-68.277855,Cerro Jinata,5229.0
-16.229193,-68.206665,Cerro Thipala,5045.0
-16.341164,-68.11567,Ch'iyar Qirini,5363.0
-16.341593,-67.996475,Cerro Jampaturi,4957.0
-16.365574,-67.93415,Cerro Mikhaya,5342.0
-16.38782,-67.94747,Serkhe Negro,5440.0
-16.375906,-67.93286,Huacani,5321.0
-16.268898,-68.09833,Cerro Huiyata,5050.0
-16.307228,-68.01363,Cerro Picachu Pupusani,5120.0
-16.470467,-67.91356,Cerro Taquesi,5290.0
-16.485287,-67.914345,Cerro Negro,4930.0
-16.440128,-67.954834,Cerro Tigra Killa,5250.0
-16.07225,-68.35747,Cerro Warawarani,5542.0
-16.052101,-68.32333,Jankho Huyo,5512.0
-16.019321,-68.317375,Jankho Laya,5545.0
-16.255186,-68.281715,Cerro Chiyar Qullu,4778.0
-16.187706,-68.30525,Cerro Milluni,4968.0
-15.871636,-68.468376,Cerro Uma Jalanta,5723.0
-15.909274,-68.36641,Warawarani,5398.0
-16.166481,-68.212296,Pico Inominado,5320.0
-16.152756,-68.218025,Cerro Balcón,5210.0
-16.042322,-68.168816,Cerro Chullunkhiyani,4750.0
-16.17523,-68.03412,Cerro Chirini Grande,4395.0
-16.289257,-67.94879,Cerro Islani,4482.0
-16.313915,-68.047676,Cerro Kolini,4982.0
-16.105858,-68.38583,Kimsa Chata,5056.0
-16.475428,-67.972946,Cerro Mamayki,4963.0
-15.866817,-67.927086,Cerro Cruz Pata,2281.0
-16.16761,-68.09528,Cerro Ladrilluni,4550.0
