latitude,longitude,name,elevation
-8.6197,122.6937,Ilin Kokang,110.0
-8.5803,122.595,Ilin Blidi,316.0
-8.554582,122.78189,Ile Lewotobi Perempuan,1703.0
-8.5971,122.7048,Ilin Hikir,179.0
-8.5746,122.6035,Ilin Behar,576.0
-8.6092,122.5463,Ile Wuet,549.0
-8.605,122.6048,Ilin Gelan,518.0
-8.5909,122.6997,Ilin Puhuwau,266.0
-8.6232,122.5675,Ilin Pagat,792.0
-8.5983,122.5525,Ilin Bulukopor,749.0
-8.6154,122.5299,Ilin Kuwat,569.0
-8.6219,122.548,Ile Repoai,313.0
-8.6236,122.5945,Ilin Meat,660.0
-8.538959,122.76709,Ile Lewotobi Laki-laki,1584.0
-8.5779,122.5599,Ilin Mea,835.0
-8.544525,123.3843,Ili Labalekang,1610.0
-8.5914,122.5418,Ilin Kajar,505.0
-8.513218,123.28557,Ile Mingar,969.0
-8.631969,122.72061,Wolo Panteoa,72.0
-8.546252,123.22342,Ile Naga,213.0
-8.521659,123.213875,Ile Lepohu,486.0
-8.505644,123.26247,Ile Lamawotan,471.0
-8.526302,123.2166,Ile Lamahingo,550.0
-8.565621,123.40427,Ile Wolokroko,601.0
-8.571213,122.80817,Ile Watu,730.0
-8.541985,122.92848,Ile Madawutun,182.0
-8.543677,122.89775,Ile Noakbela,290.0
-8.532587,122.896866,Ile Atakalan,366.0
-8.535827,122.90484,Ile Menalakawan,404.0
-8.539846,122.88758,Ile Waineren,131.0
-8.549284,122.93768,Ile Watopaa,136.0
-8.577439,122.91622,Ile Berabun,697.0
-8.578319,122.925285,Ile Eli,521.0
-8.575725,122.93453,Ile Okennua,291.0
-8.554607,122.942795,Ile Nuhawai,134.0
-8.554356,122.9481,Ile Nuhalaki,103.0
-8.552279,122.898605,Ile Kerokoneket,196.0
-8.535404,122.94177,Ile Blopa,71.0
-8.533876,122.950905,Ile Ipe,62.0
-8.545199,122.921715,Ile Waihura,274.0
-8.532484,122.92686,Ile Legakabo,145.0
-8.587883,122.91402,Ile Tolo,499.0
-8.528194,122.90943,Ile Atadei,390.0
-8.56717,122.94248,Ile Tobiwolo,214.0
-8.537579,122.949715,Ile Petola,128.0
-8.564075,122.92201,Ile Makuona,667.0
-8.553004,122.884995,Ile Wolonuna,102.0
