latitude,longitude,name,elevation
38.073437,-6.402189,Alto de la Butrera,1020.0
38.01684,-6.454636,Cerro del Búho,851.0
38.141716,-5.9043984,Cerro del Conjuro,957.0
38.14775,-5.897925,Los Monederos,792.0
38.076874,-6.421888,Cerro de la Fontanilla,978.0
38.159695,-5.90311,Cerro de Cruces,687.0
38.16036,-5.9764524,Cerro de Puerto Blanco,703.0
38.139755,-5.8945827,Cerro de la Sierra,937.0
38.13548,-5.981066,Cerro de la Guedija,562.0
38.148376,-5.917887,Cerro de San Benito,849.0
38.155228,-5.8923984,Cerro Tendero,668.0
38.161118,-5.9072204,Cerro del Fogón,707.0
38.149498,-5.8875833,Cabezo Gordo,704.0
37.636402,-5.9194026,Cerro de las Ermitas,263.0
37.731888,-5.9428644,Cerro Gordo,335.0
37.636703,-6.084431,Cerro de la Picota,299.0
37.629147,-5.980627,Cerro del Moro,370.0
37.657337,-6.184203,Cerro de los Naranjales,398.0
38.12587,-5.893288,Cerro del Rincón,707.0
37.670586,-5.860276,Cerro Benítez,237.0
37.63837,-5.9326715,Cerro del Caballo,288.0
37.75889,-6.1433983,Cerro Calamón,418.0
37.649406,-6.135688,Cerro de los Buitres,343.0
37.6526,-6.0377707,Cerro Castillejo,254.0
37.68845,-5.8858166,El Porquerón,253.0
37.625984,-5.994057,Cerro de Cardona,254.0
37.636757,-5.908051,Cerro del Buitre,263.0
37.634712,-5.8772664,Cerro de la Meona,239.0
37.65921,-6.0102587,Cerro Malo,340.0
37.68185,-5.8513274,Cerro de Benito,164.0
37.676826,-6.1003604,Cerro de Canillas,299.0
37.856552,-5.7701526,Cerro de San Cristóbal,666.2
38.130264,-5.8791213,La Solinera,869.0
37.674843,-5.863605,Cerro Porquerón,272.0
38.27479,-6.149176,Cerro Gordo,743.0
38.167694,-5.9917135,Cerro Zahones,669.0
38.25754,-6.0762415,Cerro Gordo,706.0
38.18364,-5.9693675,Cerro Antonino,799.0
37.820908,-6.4675136,Alto de Matarrocines,583.0
37.851124,-6.09062,Cerro de las Tejoneras,484.0
37.69802,-5.7901993,Cerro de Montegil,261.0
38.04334,-5.85706,Cerro Maforte,592.0
38.04557,-6.3666787,Bonales Occidental,1053.0
38.044147,-6.3623495,Bonales Oriental,1059.0
38.054207,-6.33843,Tentudía,1112.0
38.04646,-6.345718,El Labrado,1048.0
37.907593,-6.262302,El Viso,798.0
37.913933,-5.754259,Trasierra,719.0
37.98927,-5.879529,Timón,781.0
